gatherdate,strike,expiry,timevalue,gexp,dexp,vexp,cexp,ccash,pcash,call_volume,put_volume,call_oi,put_oi
2025-03-04 10:20:19,208.0,2025-03-21,0.06746031746031746,-25765694.3260047,3018022.1655912027,6320.9856221703,-162536.5567785322,145655999.9999996,925175999.9999974,4.0,293.0,3468.0,22028.0
2025-03-04 10:20:19,208.0,2025-03-28,0.09523809523809523,-2494396.2190464213,259270.43225419018,473.82986857076065,-24784.022922506963,0.0,92567999.99999976,0.0,140.0,0.0,2204.0
2025-03-04 10:20:19,208.0,2025-03-13,0.03571428571428571,-454186.28411098087,37135.490867844266,95.758778780622,-1257.2516298820265,503999.99999999866,11213999.99999997,1.0,120.0,12.0,267.0
2025-03-04 10:20:19,208.0,2025-03-07,0.011904761904761904,-6483280.9265809255,503358.56943305995,1453.0504969163721,-5600.530884950201,9827999.999999974,116297999.99999967,83.0,69.0,234.0,2769.0
2025-03-04 10:20:19,208.0,2025-04-17,0.1746031746031746,-18498526.840767153,2311742.174059332,3265.4801832860776,-402480.44537814736,4829999.999999987,884057999.9999976,156.0,49.0,115.0,21049.0
2025-03-04 10:20:19,208.0,2025-03-12,0.031746031746031744,-122526.38479780736,18197.10729668688,49.71178431278049,-315.93224791505713,2141999.9999999944,4325999.999999989,51.0,146.0,51.0,103.0
2025-03-04 10:20:19,208.0,2025-03-14,0.03968253968253968,-3268993.264630245,275817.6166289393,669.0628699511066,-10695.636298925814,1679999.9999999956,87191999.99999976,1.0,109.0,40.0,2076.0
2025-03-04 10:20:19,208.0,2025-03-31,0.10714285714285714,-2226061.133179445,256701.28434989025,453.36785129371077,-25333.188791047396,4829999.999999987,88829999.99999976,41.0,2100.0,115.0,2115.0
2025-03-04 10:20:19,208.0,2025-04-04,0.12301587301587301,-210405.8924094173,33264.65915731592,55.14132563043749,-2854.036824725015,2267999.999999994,10373999.99999997,46.0,63.0,54.0,247.0
2025-03-04 10:20:19,208.0,2025-03-10,0.023809523809523808,-648231.2697542175,51627.106219674635,156.12161557405702,-1056.8647811149697,2015999.9999999946,13313999.999999965,26.0,62.0,48.0,317.0
2025-03-04 10:20:19,208.0,2025-03-11,0.027777777777777776,-105604.63626966043,7300.702314588353,20.90797826984649,-203.00756323124426,0.0,2099999.9999999944,0.0,1.0,0.0,50.0
2025-03-04 10:20:19,209.0,2025-03-12,0.031746031746031744,-194596.7740680109,15638.557904909047,47.48948947038197,-497.06171386257523,0.0,5199999.999999989,0.0,130.0,0.0,100.0
2025-03-04 10:20:19,209.0,2025-04-17,0.1746031746031746,-29710093.423495263,3745005.5700707957,6553.237924229708,-654365.0590128659,6343999.999999986,1698579999.9999962,145.0,113.0,122.0,32665.0
2025-03-04 10:20:19,209.0,2025-03-21,0.06746031746031746,-79807204.95741333,7922697.7289185375,19622.65015414727,-524741.2014578091,51063999.99999989,3109079999.999993,122.0,1432.0,982.0,59790.0
2025-03-04 10:20:19,209.0,2025-03-13,0.03571428571428571,-157570.50251277053,13149.051367642407,38.552225956962836,-470.246126100957,0.0,4627999.99999999,0.0,81.0,0.0,89.0
2025-03-04 10:20:19,209.0,2025-03-28,0.09523809523809523,-300367.693370261,37786.11163365899,81.43682855862525,-3229.697607886098,1195999.9999999974,15183999.999999968,13.0,22.0,23.0,292.0
2025-03-04 10:20:19,209.0,2025-03-10,0.023809523809523808,-298029.2832770645,25047.27160370253,72.98871460003338,-596.9056465547684,0.0,7539999.999999984,0.0,135.0,0.0,145.0
2025-03-04 10:20:19,209.0,2025-03-06,0.007936507936507936,149399.76664275952,124784.27201293992,38.169134677399626,-921.1902441231208,4367999.999999991,30731999.999999937,92.0,368.0,84.0,591.0
2025-03-04 10:20:19,209.0,2025-03-11,0.027777777777777776,84445.29216805316,32293.176391594392,122.80827468554648,-0.29571245812127245,11647999.999999974,5147999.999999989,281.0,102.0,224.0,99.0
2025-03-04 10:20:19,209.0,2025-04-11,0.15079365079365079,-21510.41072966946,2664.815323443199,4.879152954519694,-404.2245711500309,0.0,1195999.9999999974,0.0,4.0,0.0,23.0
2025-03-04 10:20:19,209.0,2025-04-04,0.12301587301587301,-74707.42957555431,11070.344636020542,22.203259740317375,-1078.5670068534762,675999.9999999986,4315999.999999991,6.0,3.0,13.0,83.0
2025-03-04 10:20:19,209.0,2025-03-05,0.003968253968253968,415743.17404384905,183691.1384735031,105.51484812167064,-670.0659562491885,10867999.999999978,44979999.9999999,426.0,20.0,209.0,865.0
2025-03-04 10:20:19,209.0,2025-03-31,0.10714285714285714,-976181.3997550125,130700.90227963358,281.7894624319903,-11530.702118487294,6967999.999999985,50439999.99999989,207.0,31.0,134.0,970.0
2025-03-04 10:20:19,209.0,2025-03-04,0.001984126984126984,1058852.8417022747,350769.33505913033,267.37203452637067,-660.2212828257793,34943999.999999925,87203999.99999982,4046.0,93.0,672.0,1677.0
2025-03-04 10:20:19,209.0,2025-03-14,0.03968253968253968,-658752.1200292079,76565.22869923213,220.9814643940704,-2395.9686226394365,5459999.999999989,25219999.999999944,8.0,115.0,105.0,485.0
2025-03-04 10:20:19,209.0,2025-03-07,0.011904761904761904,-4155128.1119246203,391255.9598002132,1133.770908937863,-4467.6470628421985,6603999.999999985,113203999.99999976,155.0,517.0,127.0,2177.0
2025-03-04 10:20:19,210.0,2025-04-11,0.15079365079365079,-49255.124604454366,7120.007903265123,15.413819999225673,-945.2274161340725,309999.9999999995,3409999.9999999935,7.0,21.0,5.0,55.0
2025-03-04 10:20:19,210.0,2025-03-10,0.023809523809523808,-2405694.58210356,355238.80812080426,996.8863089691242,-7306.075964012484,23683999.999999955,112157999.99999979,22.0,173.0,382.0,1809.0
2025-03-04 10:20:19,210.0,2025-03-07,0.011904761904761904,555052.885911569,2426364.436126661,169.42922293290775,-28407.734933867214,23497999.999999955,732219999.9999987,1454.0,969.0,379.0,11810.0
2025-03-04 10:20:19,210.0,2025-03-28,0.09523809523809523,-2223912.22158818,261852.63535433228,648.21063741809,-24479.50709234015,2169999.999999996,124061999.99999976,3.0,1049.0,35.0,2001.0
2025-03-04 10:20:19,210.0,2025-03-21,0.06746031746031746,-98032494.54780173,13894952.176487803,40103.40151956271,-710153.7190771599,1337587999.9999976,5427665999.99999,183.0,309.0,21574.0,87543.0
2025-03-04 10:20:19,210.0,2025-04-04,0.12301587301587301,-527943.9373800667,71875.89785420531,168.5776661049962,-7797.127143048905,3161999.9999999944,33293999.999999937,12.0,3.0,51.0,537.0
2025-03-04 10:20:19,210.0,2025-04-17,0.1746031746031746,-16752188.2319358,3026257.9971392057,6288.2079616380215,-376375.5887049116,302249999.99999946,1342361999.9999976,64.0,430.0,4875.0,21651.0
2025-03-04 10:20:19,210.0,2025-03-04,0.001984126984126984,4108689.4016499813,846968.7913814405,1233.8023120837395,-1553.5117768154253,249921999.99999952,247937999.99999952,2094.0,497.0,4031.0,3999.0
2025-03-04 10:20:19,210.0,2025-03-12,0.031746031746031744,-27503.279498050833,10318.346957374939,35.273720128289085,-157.8963542274338,2417999.999999996,2665999.9999999953,2.0,36.0,39.0,43.0
2025-03-04 10:20:19,210.0,2025-03-14,0.03968253968253968,-7913465.959070877,777141.7639746984,2398.3355830491473,-29990.457068934767,9671999.999999983,302187999.99999946,129.0,31.0,156.0,4874.0
2025-03-04 10:20:19,210.0,2025-03-05,0.003968253968253968,954290.8953428103,543418.8961527974,287.55792617029357,-2038.950306379324,36145999.99999993,160827999.9999997,1175.0,1.0,583.0,2594.0
2025-03-04 10:20:19,210.0,2025-03-31,0.10714285714285714,-11785738.005881093,1436755.4265268503,3475.0084016891183,-148166.8828443207,22071999.999999963,682557999.9999987,12.0,201.0,356.0,11009.0
2025-03-04 10:20:19,210.0,2025-03-06,0.007936507936507936,148597.54800679983,360636.1696305548,45.00785062413483,-2801.2619816728334,5641999.999999989,108561999.99999982,7.0,103.0,91.0,1751.0
2025-03-04 10:20:19,210.0,2025-03-11,0.027777777777777776,-64848.95542785482,46260.26154018134,168.10732611896321,-586.5867841857337,12151999.999999978,11655999.999999978,4.0,3.0,196.0,188.0
2025-03-04 10:20:19,210.0,2025-03-13,0.03571428571428571,220156.72094809887,26584.9597101549,116.50724506831509,394.81382303259574,16553999.999999968,2975999.9999999944,3.0,3.0,267.0,48.0
2025-03-04 10:20:19,211.0,2025-03-11,0.027777777777777776,269795.02748363884,30220.593488339327,94.92595827621223,-122.4611414453775,15911999.999999978,6119999.999999992,132.0,4.0,221.0,85.0
2025-03-04 10:20:19,211.0,2025-04-04,0.12301587301587301,-1137748.799738908,153096.16169308728,399.2954939750887,-17643.641548492917,4535999.999999993,81071999.99999987,54.0,180.0,63.0,1126.0
2025-03-04 10:20:19,211.0,2025-03-05,0.003968253968253968,2222819.316509897,496440.5911343792,775.1601549461711,-1725.6364866658037,124775999.99999982,164519999.99999973,758.0,262.0,1733.0,2285.0
2025-03-04 10:20:19,211.0,2025-03-07,0.011904761904761904,491121.9597775268,258331.43961291233,173.0624528879394,-2678.2213695139053,25703999.99999996,85391999.99999987,40.0,41.0,357.0,1186.0
2025-03-04 10:20:19,211.0,2025-04-11,0.15079365079365079,-219988.87853186755,30389.668228339786,73.66035279152157,-4403.722122462108,575999.9999999991,16919999.999999974,2.0,1.0,8.0,235.0
2025-03-04 10:20:19,211.0,2025-03-06,0.007936507936507936,256579.062755709,133301.82240662232,89.80009987890622,-963.5648245776334,12671999.99999998,44999999.99999993,7.0,27.0,176.0,625.0
2025-03-04 10:20:19,211.0,2025-03-31,0.10714285714285714,-1735881.6303729133,233478.64307116147,628.8202846368155,-23263.879447471227,7847999.999999989,121247999.99999982,33.0,1.0,109.0,1684.0
2025-03-04 10:20:19,211.0,2025-03-28,0.09523809523809523,-534516.7497404288,64735.58560076647,179.32629494213325,-6083.089183944505,503999.9999999992,33695999.99999995,134.0,60.0,7.0,468.0
2025-03-04 10:20:19,211.0,2025-03-13,0.03571428571428571,-112669.22140501469,14314.40116102506,37.858815789997735,-511.94236321988274,0.0,5687999.999999991,0.0,21.0,0.0,79.0
2025-03-04 10:20:19,211.0,2025-03-14,0.03968253968253968,-3318570.4632162293,384592.3481003471,1204.3073593619754,-14703.919852555367,7919999.999999987,167111999.99999973,40.0,2.0,110.0,2321.0
2025-03-04 10:20:19,211.0,2025-03-10,0.023809523809523808,123070.39290051915,64626.308757969426,43.26407573096844,-1284.0446848887811,6983999.99999999,20951999.999999966,5.0,356.0,97.0,291.0
2025-03-04 10:20:19,211.0,2025-03-04,0.001984126984126984,1302183.9476518088,385185.2928678315,453.00724316985,-726.181140402824,143063999.99999976,132695999.99999979,1907.0,92.0,1987.0,1843.0
2025-03-04 10:20:19,211.0,2025-03-12,0.031746031746031744,-176759.37280546935,61442.42246694376,83.89141008683912,-1830.284088366649,2231999.9999999963,21599999.999999966,17.0,474.0,31.0,300.0
2025-03-04 10:20:19,211.0,2025-04-17,0.1746031746031746,-32959088.63825079,4402862.788334037,10277.10609973968,-769283.3853049733,11231999.999999983,2539295999.9999957,5.0,121.0,156.0,35268.0
2025-03-04 10:20:19,211.0,2025-03-21,0.06746031746031746,-104661840.2575825,11945626.769299349,35399.92126949481,-800691.3597737759,52919999.99999992,5884055999.99999,313.0,14532.0,735.0,81723.0
2025-03-04 10:20:19,212.0,2025-03-04,0.001984126984126984,397915.32836345263,236295.15375830492,157.2646899967523,-457.93061861649664,81753999.99999988,93971999.99999987,582.0,55.0,997.0,1146.0
2025-03-04 10:20:19,212.0,2025-04-04,0.12301587301587301,-400759.2813050086,57939.92269192341,168.80788889823174,-6428.754613278054,3115999.999999996,32307999.999999955,15.0,1.0,38.0,394.0
2025-03-04 10:20:19,212.0,2025-03-11,0.027777777777777776,56485.594665431185,37696.52925665766,22.49680637918239,-910.5448322667146,3935999.9999999944,14185999.99999998,108.0,236.0,48.0,173.0
2025-03-04 10:20:19,212.0,2025-03-14,0.03968253968253968,-9957799.555905897,1475183.3634879075,4047.484927102031,-57250.07591575517,23451999.999999966,663215999.999999,10.0,2284.0,286.0,8088.0
2025-03-04 10:20:19,212.0,2025-03-12,0.031746031746031744,256677.9225981862,37820.35191891231,102.77974721934976,-364.1419913176257,19023999.999999974,9921999.999999987,343.0,208.0,232.0,121.0
2025-03-04 10:20:19,212.0,2025-03-31,0.10714285714285714,-781835.1490557636,130167.22206692146,394.6528352771108,-11383.76393467428,13365999.99999998,68715999.99999991,807.0,3.0,163.0,838.0
2025-03-04 10:20:19,212.0,2025-03-07,0.011904761904761904,1344288.9269523597,609516.2801726096,537.3455631831955,-6225.525288961147,87165999.99999987,227877999.99999973,322.0,19.0,1063.0,2779.0
2025-03-04 10:20:19,212.0,2025-03-06,0.007936507936507936,683482.9539065626,208949.07943873949,271.43542580303347,-1427.3282064822065,44361999.99999993,78227999.9999999,5.0,36.0,541.0,954.0
2025-03-04 10:20:19,212.0,2025-04-11,0.15079365079365079,-237004.36255478588,32793.49194368238,86.22605294154667,-4974.517665015235,0.0,20499999.999999974,0.0,13.0,0.0,250.0
2025-03-04 10:20:19,212.0,2025-04-17,0.1746031746031746,-1654502.8466467473,249845.31183454744,649.8210303563496,-40346.819956905674,10003999.999999985,151535999.9999998,1.0,5.0,122.0,1848.0
2025-03-04 10:20:19,212.0,2025-03-10,0.023809523809523808,209135.20240837766,52282.28384267786,83.13557812320889,-860.1548919883974,14021999.99999998,17793999.999999978,17.0,252.0,171.0,217.0
2025-03-04 10:20:19,212.0,2025-03-13,0.03571428571428571,188981.07228493306,66333.19359001306,75.5956433447885,-1645.92935045795,14267999.99999998,22631999.99999997,156.0,493.0,174.0,276.0
2025-03-04 10:20:19,212.0,2025-03-28,0.09523809523809523,-1333774.342072929,193310.58712723927,588.1567405413921,-16527.37026326882,11315999.999999985,104221999.99999987,1.0,416.0,138.0,1271.0
2025-03-04 10:20:19,212.0,2025-03-05,0.003968253968253968,921785.7525482305,215792.9931944113,365.1084360134264,-761.025394959736,75931999.9999999,81999999.9999999,126.0,3.0,926.0,1000.0
2025-03-04 10:20:19,212.0,2025-03-21,0.06746031746031746,-16239510.030285113,3661239.134917817,12661.644458778226,-165030.05092704002,730209999.9999989,1655579999.9999979,228.0,32.0,8905.0,20190.0
2025-03-04 10:20:19,212.5,2025-04-04,0.12301587301587301,53946.57437334098,14577.344341229711,54.477649075114066,477.0542708428402,10526999.999999987,3305999.999999996,1.0,13.0,121.0,38.0
2025-03-04 10:20:19,212.5,2025-03-07,0.011904761904761904,333996.9616788512,334869.527671109,141.3230799889358,-3741.489158989406,24011999.99999997,138590999.99999982,13.0,25.0,276.0,1593.0
2025-03-04 10:20:19,212.5,2025-03-14,0.03968253968253968,166434.7859147089,155459.24857559634,70.55293197701575,-5435.207729948367,14006999.999999983,62465999.99999992,2.0,113.0,161.0,718.0
2025-03-04 10:20:19,213.0,2025-04-11,0.15079365079365079,-55589.110125572566,9179.362109167649,26.417586341047162,-1250.6912524460909,551999.9999999993,5887999.999999993,6.0,6.0,6.0,64.0
2025-03-04 10:20:19,213.0,2025-03-04,0.001984126984126984,639620.7002599379,372160.8778870904,282.90915966616365,-722.0978797047081,261003999.99999967,166151999.9999998,440.0,226.0,2837.0,1806.0
